date,ticker,sector,open,high,low,close,volume,is_anomaly
2025-07-24,FATIMA,Fertilizer,108.0,108.7,107.0,107.38,755339,f
2025-07-25,FATIMA,Fertilizer,107.7,108.34,107.0,108.02,286551,f
2025-07-28,FATIMA,Fertilizer,108.02,114.0,107.0,112.9,4864272,f
2025-07-29,FATIMA,Fertilizer,113.4,115.28,111.01,112.81,5726555,f
2025-07-30,FATIMA,Fertilizer,112.55,115.2,111.11,111.98,1823969,f
2025-07-31,FATIMA,Fertilizer,112.72,113.98,110.0,112.0,1113258,f
2025-08-01,FATIMA,Fertilizer,112.0,114.0,112.0,113.31,630924,f
2025-08-04,FATIMA,Fertilizer,114.9,117.99,112.52,117.71,3904958,f
2025-08-05,FATIMA,Fertilizer,117.71,125.1,117.5,124.06,6628654,f
2025-08-06,FATIMA,Fertilizer,125.05,125.5,122.1,124.67,7376739,f
2025-08-07,FATIMA,Fertilizer,125.65,129.4,125.1,126.74,4554245,f
2025-08-08,FATIMA,Fertilizer,126.69,126.9,121.05,123.76,4679242,f
2025-08-11,FATIMA,Fertilizer,126.0,128.9,123.05,127.84,1763192,f
2025-08-12,FATIMA,Fertilizer,128.5,130.49,127.0,128.84,4321900,f
2025-08-13,FATIMA,Fertilizer,129.5,131.0,126.02,127.87,2399028,f
2025-08-15,FATIMA,Fertilizer,127.49,130.6,126.05,130.1,3034549,f
2025-08-18,FATIMA,Fertilizer,130.55,131.99,129.15,129.55,912623,f
2025-08-19,FATIMA,Fertilizer,129.01,129.99,127.15,127.82,540064,f
2025-08-20,FATIMA,Fertilizer,128.01,130.5,127.0,128.68,1171047,f
2025-08-21,FATIMA,Fertilizer,128.68,129.49,124.0,126.84,775628,f
2025-08-22,FATIMA,Fertilizer,127.8,128.49,127.0,127.48,346976,f
2025-08-25,FATIMA,Fertilizer,128.0,129.0,126.4,127.02,381736,f
2025-08-26,FATIMA,Fertilizer,127.0,127.8,126.56,126.96,296092,f
2025-08-27,FATIMA,Fertilizer,126.0,132.0,119.5,120.34,5131144,f
2025-08-28,FATIMA,Fertilizer,120.0,120.49,116.06,116.8,1421108,f
2025-08-29,FATIMA,Fertilizer,116.8,122.0,116.8,121.0,3319174,f
2025-09-01,FATIMA,Fertilizer,121.2,122.2,118.8,120.9,1256315,f
2025-09-02,FATIMA,Fertilizer,120.99,124.89,120.99,123.18,1574408,f
2025-09-03,FATIMA,Fertilizer,124.5,126.3,123.76,124.63,1095189,f
2025-09-04,FATIMA,Fertilizer,125.01,130.0,125.01,128.6,2121866,f
2025-09-05,FATIMA,Fertilizer,126.4,128.29,123.5,125.66,2224964,f
2025-09-08,FATIMA,Fertilizer,125.7,125.89,123.0,125.08,904857,f
2025-09-09,FATIMA,Fertilizer,126.5,126.75,124.38,124.77,513420,f
2025-09-10,FATIMA,Fertilizer,124.77,125.0,123.8,124.75,469425,f
2025-09-11,FATIMA,Fertilizer,124.98,125.47,123.8,124.22,730907,f
2025-09-12,FATIMA,Fertilizer,124.11,124.84,121.03,123.28,338572,f
2025-09-15,FATIMA,Fertilizer,124.0,124.5,122.09,122.88,180754,f
2025-09-16,FATIMA,Fertilizer,122.88,124.0,122.61,123.13,183927,f
2025-09-17,FATIMA,Fertilizer,123.5,123.99,121.0,122.33,496779,f
2025-09-18,FATIMA,Fertilizer,122.98,125.9,122.45,124.9,597806,f
2025-09-19,FATIMA,Fertilizer,125.0,126.17,124.5,125.53,1023381,f
2025-09-22,FATIMA,Fertilizer,125.53,128.5,125.5,125.91,983013,f
2025-09-23,FATIMA,Fertilizer,126.0,128.85,125.5,126.73,652280,f
2025-09-24,FATIMA,Fertilizer,126.76,128.5,126.76,127.84,375530,f
2025-09-25,FATIMA,Fertilizer,128.39,128.39,125.5,126.0,637254,f
2025-09-26,FATIMA,Fertilizer,126.79,128.85,126.0,127.08,1230057,f
2025-09-29,FATIMA,Fertilizer,127.49,130.99,126.9,127.43,2081976,f
2025-09-30,FATIMA,Fertilizer,127.0,129.5,126.75,128.22,1049340,f
2025-10-01,FATIMA,Fertilizer,128.8,141.04,128.8,141.04,7935137,f
2025-10-02,FATIMA,Fertilizer,144.39,155.14,143.0,144.9,6880792,f
2025-10-03,FATIMA,Fertilizer,143.05,148.74,141.01,144.11,1382842,f
2025-10-06,FATIMA,Fertilizer,144.11,147.0,140.9,143.92,2356783,f
2025-10-07,FATIMA,Fertilizer,144.21,146.24,143.25,144.46,1049532,f
2025-10-08,FATIMA,Fertilizer,144.46,145.16,141.0,143.01,839648,f
2025-10-09,FATIMA,Fertilizer,143.01,144.9,141.1,142.24,548931,f
2025-10-10,FATIMA,Fertilizer,140.11,143.05,135.05,137.03,2377478,f
2025-10-13,FATIMA,Fertilizer,133.0,137.9,128.11,133.41,3404459,f
2025-10-14,FATIMA,Fertilizer,136.89,141.9,136.6,140.82,1640475,f
2025-10-15,FATIMA,Fertilizer,141.94,145.6,141.1,142.92,1395026,f
2025-10-16,FATIMA,Fertilizer,142.0,144.9,141.26,141.75,611496,f
2025-10-17,FATIMA,Fertilizer,141.5,146.2,140.0,142.93,1045177,f
2025-10-20,FATIMA,Fertilizer,143.35,145.66,143.35,145.21,467039,f
2025-10-21,FATIMA,Fertilizer,145.69,149.4,143.52,145.71,1218257,f
2025-10-22,FATIMA,Fertilizer,146.0,146.5,135.98,139.09,1353571,f
2025-10-23,FATIMA,Fertilizer,140.99,142.69,137.9,138.57,722403,f
2025-10-24,FATIMA,Fertilizer,138.62,140.8,137.47,137.99,353427,f
2025-10-27,FATIMA,Fertilizer,139.99,139.99,136.0,137.02,310953,f
2025-10-28,FATIMA,Fertilizer,136.05,138.4,130.0,131.1,784638,f
2025-10-29,FATIMA,Fertilizer,131.8,133.98,128.6,129.6,1541602,f
2025-10-30,FATIMA,Fertilizer,129.6,132.88,128.5,128.74,2283834,f
2025-10-31,FATIMA,Fertilizer,132.0,133.5,130.11,132.59,1827385,f
2025-11-03,FATIMA,Fertilizer,134.99,137.5,132.8,134.47,710567,f
2025-11-04,FATIMA,Fertilizer,134.8,135.56,130.6,131.33,481519,f
2025-11-05,FATIMA,Fertilizer,131.33,132.75,127.0,127.93,989472,f
2025-11-06,FATIMA,Fertilizer,128.0,131.0,127.0,129.24,551693,f
2025-11-07,FATIMA,Fertilizer,129.9,131.01,128.99,129.52,520184,f
2025-11-10,FATIMA,Fertilizer,129.99,132.98,129.99,131.24,697985,f
2025-11-11,FATIMA,Fertilizer,132.1,133.0,126.99,127.61,744130,f
2025-11-12,FATIMA,Fertilizer,127.1,130.19,126.49,128.12,1019777,f
2025-11-13,FATIMA,Fertilizer,128.15,133.0,128.15,132.15,474095,f
2025-11-14,FATIMA,Fertilizer,133.1,137.0,131.2,135.04,776367,f
2025-11-17,FATIMA,Fertilizer,137.0,139.44,134.0,134.81,425284,f
2025-11-18,FATIMA,Fertilizer,135.99,136.2,131.0,131.79,446657,f
2025-11-19,FATIMA,Fertilizer,132.1,134.6,131.0,131.81,914003,f
2025-11-20,FATIMA,Fertilizer,132.56,136.0,132.0,135.05,639217,f
2025-11-21,FATIMA,Fertilizer,136.0,140.25,134.15,137.7,1281849,f
2025-11-24,FATIMA,Fertilizer,137.98,139.5,135.0,138.63,518649,f
2025-11-25,FATIMA,Fertilizer,139.0,143.5,137.0,140.84,2324611,f
2025-11-26,FATIMA,Fertilizer,141.02,145.75,141.02,144.44,1586498,f
2025-11-27,FATIMA,Fertilizer,145.63,158.44,144.5,154.5,3757708,f
2025-11-28,FATIMA,Fertilizer,155.0,157.63,148.0,148.88,2626287,f
2025-12-01,FATIMA,Fertilizer,149.88,153.5,146.5,151.67,1959870,f
2025-12-02,FATIMA,Fertilizer,152.0,153.97,150.5,151.07,1012793,f
2025-12-03,FATIMA,Fertilizer,152.0,152.0,148.89,149.59,523615,f
2025-12-04,FATIMA,Fertilizer,149.59,152.5,147.01,151.0,638392,f
2025-12-05,FATIMA,Fertilizer,155.49,155.49,149.92,152.74,1884948,f
2025-12-08,FATIMA,Fertilizer,152.74,153.98,151.0,152.01,2001390,f
2025-12-09,FATIMA,Fertilizer,153.98,153.98,151.1,152.01,1255551,f
2025-12-10,FATIMA,Fertilizer,152.89,152.89,150.3,151.2,732110,f
2025-12-11,FATIMA,Fertilizer,151.5,151.64,149.49,149.8,657411,f
2025-12-12,FATIMA,Fertilizer,150.79,150.79,149.0,149.83,1072128,f
2025-12-15,FATIMA,Fertilizer,151.0,151.8,149.0,149.29,899672,f
2025-12-16,FATIMA,Fertilizer,149.51,150.9,148.0,148.31,593604,f
2025-12-17,FATIMA,Fertilizer,148.99,148.99,142.5,145.38,1537163,f
2025-12-18,FATIMA,Fertilizer,145.5,146.5,143.2,144.57,1244844,f
2025-12-19,FATIMA,Fertilizer,145.96,145.96,143.5,143.77,389319,f
2025-12-22,FATIMA,Fertilizer,144.5,148.44,143.77,147.53,970030,f
2025-12-23,FATIMA,Fertilizer,148.0,149.4,145.75,147.49,679996,f
2025-12-24,FATIMA,Fertilizer,151.49,155.21,150.0,151.31,2382691,f
2025-12-26,FATIMA,Fertilizer,152.4,153.99,151.1,151.26,1485833,f
2025-12-29,FATIMA,Fertilizer,152.0,153.5,151.0,152.97,2117183,f
2025-12-30,FATIMA,Fertilizer,153.98,153.98,152.0,152.48,464469,f
2025-12-31,FATIMA,Fertilizer,152.48,153.0,150.0,151.61,809568,f
2026-01-01,FATIMA,Fertilizer,151.61,153.0,151.03,151.98,1615895,f
2026-01-02,FATIMA,Fertilizer,152.49,165.0,151.98,155.55,4004035,f
2026-01-05,FATIMA,Fertilizer,156.5,164.4,156.5,159.0,3312434,f
2026-01-06,FATIMA,Fertilizer,159.9,162.0,156.0,157.62,1661627,f
2026-01-07,FATIMA,Fertilizer,157.59,160.0,156.11,157.66,1395737,f
2026-01-08,FATIMA,Fertilizer,157.7,164.48,157.26,158.12,3299081,f
2026-01-09,FATIMA,Fertilizer,159.0,160.1,156.0,156.94,1449520,f
2026-01-12,FATIMA,Fertilizer,156.94,159.74,154.64,156.23,931408,f
2026-01-13,FATIMA,Fertilizer,158.0,158.0,154.51,156.89,993662,f
2026-01-14,FATIMA,Fertilizer,157.91,157.91,154.46,154.84,537448,f
2026-01-15,FATIMA,Fertilizer,154.5,155.88,152.76,155.13,564633,f
2026-01-16,FATIMA,Fertilizer,155.13,163.0,155.0,162.15,2684756,f
2026-01-19,FATIMA,Fertilizer,162.5,172.5,160.5,170.79,3912077,f
2026-01-20,FATIMA,Fertilizer,172.79,186.88,172.5,178.99,6730025,f
2026-01-21,FATIMA,Fertilizer,179.0,183.99,173.28,175.63,2304983,f
2026-01-22,FATIMA,Fertilizer,175.63,177.0,173.7,176.18,484532,f
2026-01-23,FATIMA,Fertilizer,176.89,186.35,173.1,183.4,2522053,f
2026-01-26,FATIMA,Fertilizer,185.0,186.88,174.0,175.22,2261796,f
2026-01-27,FATIMA,Fertilizer,175.22,177.0,172.68,174.76,1365405,f
2026-01-28,FATIMA,Fertilizer,174.9,175.9,173.9,175.52,553522,f
2026-01-29,FATIMA,Fertilizer,175.5,175.52,163.0,169.12,3378163,f
2026-01-30,FATIMA,Fertilizer,170.01,179.9,170.0,171.03,1253144,f
2026-02-02,FATIMA,Fertilizer,172.31,187.2,160.1,184.53,7657206,f
2026-02-03,FATIMA,Fertilizer,186.9,192.8,185.0,186.87,3708210,f
2026-02-04,FATIMA,Fertilizer,186.49,190.0,183.25,187.51,1514624,f
2026-02-06,FATIMA,Fertilizer,184.11,186.11,176.0,179.51,2326236,f
2026-02-09,FATIMA,Fertilizer,181.0,182.29,174.91,175.4,976280,f
2026-02-10,FATIMA,Fertilizer,179.0,179.0,175.49,176.01,238600,f
2026-02-11,FATIMA,Fertilizer,176.99,178.0,175.9,177.54,367385,f
2026-02-12,FATIMA,Fertilizer,177.99,178.0,174.6,177.08,1376056,f
2026-02-13,FATIMA,Fertilizer,178.25,178.25,168.11,171.01,1451394,f
2026-02-16,FATIMA,Fertilizer,171.2,174.0,164.0,166.62,4137386,f
2026-02-17,FATIMA,Fertilizer,167.51,170.49,161.0,163.21,2616793,f
2026-02-18,FATIMA,Fertilizer,164.0,170.5,164.0,169.32,1236633,f
2026-02-19,FATIMA,Fertilizer,170.0,170.0,157.1,158.78,1004733,f
2026-02-20,FATIMA,Fertilizer,159.0,162.0,154.98,156.75,1539232,f
2026-02-23,FATIMA,Fertilizer,156.75,158.49,149.51,150.96,780791,f
2026-02-24,FATIMA,Fertilizer,149.03,155.0,146.0,148.38,2389538,f
2026-02-25,FATIMA,Fertilizer,150.0,156.98,149.5,152.82,1064791,f
2026-02-26,FATIMA,Fertilizer,152.8,164.5,150.25,163.04,907927,f
2026-02-27,FATIMA,Fertilizer,160.0,167.49,156.0,163.33,719341,f
2026-03-02,FATIMA,Fertilizer,149.0,158.89,147.0,147.0,2492931,f
2026-03-03,FATIMA,Fertilizer,146.0,158.0,145.5,152.79,2482771,f
2026-03-04,FATIMA,Fertilizer,153.88,154.0,146.5,146.78,1837640,f
2026-03-05,FATIMA,Fertilizer,148.25,150.0,144.0,145.57,2018499,f
2026-03-06,FATIMA,Fertilizer,145.6,146.0,140.0,140.94,1290240,f
2026-03-09,FATIMA,Fertilizer,130.1,130.1,126.85,126.86,2512805,f
2026-03-10,FATIMA,Fertilizer,132.0,139.55,130.51,134.33,1214647,f
2026-03-11,FATIMA,Fertilizer,138.0,139.0,133.71,135.14,825141,f
2026-03-12,FATIMA,Fertilizer,134.98,140.98,130.2,133.02,818242,f
2026-03-13,FATIMA,Fertilizer,133.2,134.8,129.95,131.05,621942,f
2026-03-16,FATIMA,Fertilizer,131.06,132.95,123.81,124.62,1141190,f
2026-03-17,FATIMA,Fertilizer,125.3,127.75,121.1,123.44,831794,f
2026-03-18,FATIMA,Fertilizer,124.97,135.0,123.55,130.26,931044,f
2026-03-19,FATIMA,Fertilizer,129.0,134.75,125.0,131.37,1286380,f
2026-03-24,FATIMA,Fertilizer,134.5,136.0,129.01,130.67,1098965,f
2026-03-25,FATIMA,Fertilizer,132.0,137.6,130.9,135.13,1459939,f
2026-03-26,FATIMA,Fertilizer,134.88,136.8,131.0,131.66,1298411,f
2026-03-27,FATIMA,Fertilizer,131.66,135.9,130.12,134.02,787080,f
2026-03-30,FATIMA,Fertilizer,131.5,132.0,121.61,126.74,2245267,f
2026-03-31,FATIMA,Fertilizer,127.0,130.0,120.55,123.6,928999,f
2026-04-01,FATIMA,Fertilizer,125.49,132.99,125.49,129.18,3072790,f
2026-04-02,FATIMA,Fertilizer,125.0,129.5,123.61,127.56,1051792,f
2026-04-03,FATIMA,Fertilizer,124.05,126.98,120.0,123.48,537283,f
2026-04-06,FATIMA,Fertilizer,123.4,129.1,120.16,126.98,963358,f
2026-04-07,FATIMA,Fertilizer,126.0,126.75,125.0,126.23,490083,f
2026-04-08,FATIMA,Fertilizer,138.85,138.85,132.65,138.85,4856281,f
2026-04-09,FATIMA,Fertilizer,139.9,147.01,135.0,143.92,2252565,f
2026-04-10,FATIMA,Fertilizer,146.0,152.0,144.51,145.16,2309545,f
2026-04-13,FATIMA,Fertilizer,140.05,141.0,135.5,137.06,1305786,f
2026-04-14,FATIMA,Fertilizer,140.0,145.0,140.0,144.34,906480,f
2026-04-15,FATIMA,Fertilizer,149.0,150.49,141.5,142.69,5813015,f
2026-04-16,FATIMA,Fertilizer,142.69,144.73,140.06,142.47,2481302,f
2026-04-17,FATIMA,Fertilizer,143.9,146.24,141.0,143.49,4781480,f
2026-04-20,FATIMA,Fertilizer,142.0,143.2,138.09,140.09,2164312,f
2026-04-21,FATIMA,Fertilizer,141.01,142.44,140.0,140.07,839857,f
2026-04-22,FATIMA,Fertilizer,140.99,142.5,136.12,141.55,1130691,f
2026-04-23,FATIMA,Fertilizer,140.25,141.48,138.6,138.98,586210,f
2026-04-24,FATIMA,Fertilizer,138.0,143.25,130.1,140.21,1815003,f
2026-04-27,FATIMA,Fertilizer,138.0,139.98,135.0,135.98,1544088,f
2026-04-28,FATIMA,Fertilizer,135.19,136.99,134.51,136.23,885046,f
2026-04-29,FATIMA,Fertilizer,136.23,137.9,134.0,134.59,261943,f
2026-04-30,FATIMA,Fertilizer,134.3,134.3,124.1,130.29,1628415,f
2026-05-04,FATIMA,Fertilizer,131.01,136.0,130.01,132.69,714614,f
2026-05-05,FATIMA,Fertilizer,130.1,134.0,130.1,132.74,284296,f
2026-05-06,FATIMA,Fertilizer,134.0,141.02,134.0,140.41,1310911,f
2026-05-07,FATIMA,Fertilizer,141.99,142.5,139.99,140.81,750600,f
2026-05-08,FATIMA,Fertilizer,138.9,139.39,136.95,137.43,391282,f
2026-05-11,FATIMA,Fertilizer,136.8,139.0,136.25,137.48,327169,f
2026-05-12,FATIMA,Fertilizer,138.0,138.44,136.9,137.13,220422,f
2026-05-13,FATIMA,Fertilizer,137.13,138.0,134.9,135.62,291367,f
2026-05-14,FATIMA,Fertilizer,136.64,136.65,134.0,136.13,397087,f
2026-05-15,FATIMA,Fertilizer,135.99,136.99,133.7,134.59,339951,f
2026-05-18,FATIMA,Fertilizer,134.0,134.5,129.1,130.81,400598,f
2026-05-19,FATIMA,Fertilizer,132.0,134.0,127.51,129.2,490617,f
2026-05-20,FATIMA,Fertilizer,130.0,131.85,129.5,131.03,290289,f
2026-05-21,FATIMA,Fertilizer,132.0,137.0,132.0,136.77,520062,f
2026-05-22,FATIMA,Fertilizer,138.0,138.0,135.12,136.39,304252,f
2026-05-25,FATIMA,Fertilizer,141.0,141.0,139.01,139.85,869920,f
2026-05-29,FATIMA,Fertilizer,139.5,142.1,139.11,141.05,1227196,f
2026-06-01,FATIMA,Fertilizer,142.0,146.0,138.5,139.66,2260736,f
2026-06-02,FATIMA,Fertilizer,140.25,142.95,139.03,141.23,559805,f
2026-06-03,FATIMA,Fertilizer,140.0,142.9,139.07,141.34,865955,f
2026-06-04,FATIMA,Fertilizer,141.34,143.0,140.15,141.85,679331,f
2026-06-05,FATIMA,Fertilizer,141.95,142.95,141.16,141.61,212632,f
2026-06-08,FATIMA,Fertilizer,140.01,141.25,138.6,141.04,453233,f
2026-06-09,FATIMA,Fertilizer,142.0,144.0,140.99,141.2,470434,f
2026-06-10,FATIMA,Fertilizer,140.0,142.0,139.99,140.69,255837,f
2026-06-11,FATIMA,Fertilizer,140.49,141.99,138.41,139.0,704500,f
2026-06-12,FATIMA,Fertilizer,141.0,143.0,140.0,141.76,529886,f
2026-06-15,FATIMA,Fertilizer,145.0,145.19,142.0,144.79,968159,f
2026-06-16,FATIMA,Fertilizer,144.8,149.01,143.5,148.0,1331348,f
2026-06-17,FATIMA,Fertilizer,148.0,162.8,147.0,162.47,6148664,f
2026-06-18,FATIMA,Fertilizer,165.45,169.5,159.16,167.47,5569652,f
2026-06-19,FATIMA,Fertilizer,167.5,168.0,158.0,161.88,2927042,f
2026-06-22,FATIMA,Fertilizer,162.52,164.8,160.77,162.26,787725,f
2026-06-23,FATIMA,Fertilizer,162.01,163.74,160.5,161.01,1816081,f
2026-06-24,FATIMA,Fertilizer,161.0,163.5,160.22,163.11,718348,f
2026-06-29,FATIMA,Fertilizer,161.4,164.0,160.77,163.05,1016989,f
2026-06-30,FATIMA,Fertilizer,163.05,166.5,161.5,165.3,1270504,f
2026-07-01,FATIMA,Fertilizer,165.3,167.89,160.0,161.12,3152778,f
2026-07-02,FATIMA,Fertilizer,163.0,165.2,162.02,164.38,1582313,f
2026-07-03,FATIMA,Fertilizer,163.0,164.39,161.5,163.76,1475017,f
2026-07-06,FATIMA,Fertilizer,164.0,166.5,163.8,165.92,886590,f
2026-07-07,FATIMA,Fertilizer,166.01,166.94,163.8,164.66,582998,f
2026-07-08,FATIMA,Fertilizer,163.01,163.98,152.7,158.56,1770654,f
2026-07-09,FATIMA,Fertilizer,154.12,164.0,154.12,163.22,1828937,f
2026-07-10,FATIMA,Fertilizer,163.0,165.5,162.0,162.88,829192,f
2026-07-13,FATIMA,Fertilizer,160.01,160.8,157.25,158.01,1389608,f
2026-07-14,FATIMA,Fertilizer,155.01,155.85,150.17,152.02,1473665,f
2026-07-15,FATIMA,Fertilizer,152.0,157.49,152.0,154.07,649965,f
2026-07-16,FATIMA,Fertilizer,154.0,165.0,154.0,162.64,2944419,f
2026-07-17,FATIMA,Fertilizer,162.0,162.1,156.73,157.68,1270298,f
2026-07-20,FATIMA,Fertilizer,156.0,157.99,154.0,156.39,909533,f
2026-07-21,FATIMA,Fertilizer,156.51,159.95,154.5,156.18,1358608,f
2026-07-22,FATIMA,Fertilizer,155.0,157.0,153.95,155.49,538047,f
2026-07-23,FATIMA,Fertilizer,155.49,156.94,149.5,150.87,1543022,f
2026-07-24,FATIMA,Fertilizer,151.0,152.8,147.0,150.39,323374,f
2026-07-27,FATIMA,Fertilizer,156.0,159.3,153.02,158.13,650858,f
2026-07-28,FATIMA,Fertilizer,158.5,159.0,155.03,157.21,395476,f
2026-07-29,FATIMA,Fertilizer,157.0,157.0,153.99,154.63,373470,f
2026-07-30,FATIMA,Fertilizer,154.0,156.0,152.96,155.22,373613,f
2026-07-31,FATIMA,Fertilizer,155.1,157.69,154.91,155.03,270058,f
2026-08-03,FATIMA,Fertilizer,157.49,158.49,155.5,157.35,687368,f
2026-08-04,FATIMA,Fertilizer,157.98,158.0,156.5,157.46,678063,f
2026-08-05,FATIMA,Fertilizer,160.0,167.0,159.5,165.63,1851995,f
2026-08-06,FATIMA,Fertilizer,166.66,169.01,165.0,166.36,748590,f
2026-08-07,FATIMA,Fertilizer,166.5,166.5,162.55,163.68,1057531,f
2026-08-10,FATIMA,Fertilizer,165.9,165.9,163.5,164.5,494669,f
2026-08-11,FATIMA,Fertilizer,164.06,165.5,163.5,164.27,688731,f
2026-08-12,FATIMA,Fertilizer,165.2,165.94,164.01,164.61,389585,f
2026-08-13,FATIMA,Fertilizer,165.0,166.2,163.9,165.18,745903,f
2026-08-17,FATIMA,Fertilizer,166.9,167.0,164.02,164.89,1017761,f
2026-08-18,FATIMA,Fertilizer,164.89,165.0,158.5,159.59,1111199,f
2026-08-19,FATIMA,Fertilizer,160.0,166.5,160.0,161.25,1625320,f
2026-08-20,FATIMA,Fertilizer,160.0,160.0,152.0,156.15,1950462,f
2026-08-21,FATIMA,Fertilizer,156.14,160.44,156.14,159.49,1616746,f
2026-08-24,FATIMA,Fertilizer,160.5,160.55,156.9,158.07,639360,f
2026-08-25,FATIMA,Fertilizer,157.6,160.0,155.8,157.25,742436,f
2026-08-27,FATIMA,Fertilizer,157.5,159.5,156.2,157.01,558820,f
2026-08-28,FATIMA,Fertilizer,157.7,159.0,156.01,156.7,254422,f
2023-01-02,FFC,Fertilizer,99.0,101.25,98.95,100.56,559916,f
2023-01-03,FFC,Fertilizer,100.9,100.9,99.51,100.19,303162,f
2023-01-04,FFC,Fertilizer,100.0,102.5,100.0,101.38,602703,f
2023-01-05,FFC,Fertilizer,101.5,101.99,100.96,101.94,351326,f
2023-01-06,FFC,Fertilizer,102.25,102.49,101.01,102.3,289156,f
2023-01-09,FFC,Fertilizer,102.0,102.39,101.25,101.47,67408,f
2023-01-10,FFC,Fertilizer,101.95,102.2,100.0,100.5,417149,f
2023-01-11,FFC,Fertilizer,101.0,102.15,100.9,101.92,566551,f
2023-01-12,FFC,Fertilizer,101.44,101.74,101.25,101.54,304643,f
2023-01-13,FFC,Fertilizer,101.3,101.5,100.01,101.0,364037,f
2023-01-16,FFC,Fertilizer,101.0,101.39,100.5,100.88,228308,f
2023-01-17,FFC,Fertilizer,101.0,101.0,99.5,99.84,410251,f
2023-01-18,FFC,Fertilizer,100.73,101.0,99.52,100.83,354890,f
2023-01-19,FFC,Fertilizer,99.81,101.9,99.81,100.66,238794,f
2023-01-20,FFC,Fertilizer,101.5,101.73,100.9,101.09,633870,f
2023-01-23,FFC,Fertilizer,101.4,101.42,100.0,100.04,347130,f
2023-01-24,FFC,Fertilizer,100.99,100.99,99.65,100.31,499649,f
2023-01-25,FFC,Fertilizer,100.98,101.5,100.25,100.8,138870,f
2023-01-26,FFC,Fertilizer,101.23,106.0,101.23,105.44,1870634,f
2023-01-27,FFC,Fertilizer,106.0,106.93,104.11,105.52,920823,f
2023-01-30,FFC,Fertilizer,105.99,109.0,102.0,102.85,689686,f
2023-01-31,FFC,Fertilizer,102.0,103.8,101.75,103.55,709916,f
2023-02-01,FFC,Fertilizer,103.55,103.7,103.0,103.04,133364,f
2023-02-02,FFC,Fertilizer,103.01,103.6,102.25,102.5,446220,f
2023-02-03,FFC,Fertilizer,102.75,103.0,102.2,102.45,125970,f
2023-02-06,FFC,Fertilizer,102.75,105.5,102.25,104.24,618037,f
2023-02-07,FFC,Fertilizer,104.01,104.48,103.7,104.04,192571,f
2023-02-08,FFC,Fertilizer,104.0,104.05,103.0,103.08,331684,f
2023-02-09,FFC,Fertilizer,103.9,105.2,103.12,105.05,505940,f
2023-02-10,FFC,Fertilizer,104.01,105.1,102.0,102.65,1102803,f
2023-02-13,FFC,Fertilizer,102.71,103.73,102.0,102.19,409993,f
2023-02-14,FFC,Fertilizer,102.5,102.5,101.25,101.28,554522,f
2023-02-15,FFC,Fertilizer,101.94,102.0,101.4,101.56,710986,f
2023-02-16,FFC,Fertilizer,101.6,103.72,101.6,101.97,993314,f
2023-02-17,FFC,Fertilizer,102.0,103.6,101.97,102.72,2901535,f
2023-02-20,FFC,Fertilizer,103.44,103.44,102.0,102.13,139470,f
2023-02-21,FFC,Fertilizer,102.5,102.96,101.99,102.01,353216,f
2023-02-22,FFC,Fertilizer,102.45,102.94,101.76,102.36,399293,f
2023-02-23,FFC,Fertilizer,102.02,102.45,101.5,102.0,527576,f
2023-02-24,FFC,Fertilizer,102.45,102.5,101.57,101.95,274055,f
2023-02-27,FFC,Fertilizer,101.95,102.09,101.72,101.94,304563,f
2023-02-28,FFC,Fertilizer,102.0,102.39,101.75,101.8,347798,f
2023-03-01,FFC,Fertilizer,101.8,102.0,101.3,102.0,394690,f
2023-03-02,FFC,Fertilizer,102.3,102.49,101.41,101.72,258105,f
2023-03-03,FFC,Fertilizer,101.5,102.99,101.15,102.4,1006487,f
2023-03-06,FFC,Fertilizer,102.02,102.9,101.8,101.94,117859,f
2023-03-07,FFC,Fertilizer,102.0,102.49,101.5,101.79,511632,f
2023-03-08,FFC,Fertilizer,101.79,102.35,101.79,101.97,552180,f
2023-03-09,FFC,Fertilizer,102.0,102.45,101.76,102.18,116228,f
2023-03-10,FFC,Fertilizer,102.0,102.62,101.75,102.51,343370,f
2023-03-13,FFC,Fertilizer,102.5,103.4,102.5,103.09,552989,f
2023-03-14,FFC,Fertilizer,103.0,103.01,102.5,102.73,169961,f
2023-03-15,FFC,Fertilizer,102.97,103.75,102.76,103.56,368360,f
2023-03-16,FFC,Fertilizer,103.9,103.95,103.25,103.33,96461,f
2023-03-17,FFC,Fertilizer,103.5,103.5,100.5,101.11,4809963,f
2023-03-20,FFC,Fertilizer,101.75,102.0,101.01,101.05,2096680,f
2023-03-21,FFC,Fertilizer,101.79,101.79,101.06,101.49,950646,f
2023-03-22,FFC,Fertilizer,101.94,101.94,100.66,100.83,696266,f
2023-03-24,FFC,Fertilizer,98.5,98.5,97.45,97.52,193965,f
2023-03-27,FFC,Fertilizer,97.99,99.0,97.8,98.81,465779,f
2023-03-28,FFC,Fertilizer,99.0,99.94,98.8,99.77,243918,f
2023-03-29,FFC,Fertilizer,99.8,99.9,98.96,99.24,295826,f
2023-03-30,FFC,Fertilizer,99.25,99.25,98.65,99.06,265738,f
2023-03-31,FFC,Fertilizer,99.02,100.04,98.81,99.97,405197,f
2023-04-03,FFC,Fertilizer,100.0,100.0,98.52,98.65,143440,f
2023-04-04,FFC,Fertilizer,98.5,98.85,98.01,98.72,487635,f
